id,name,type,path
50,appendBodyPart(fileURL:name:),Method,Classes/MultipartFormData.html#/s:FC9Alamofire17MultipartFormData14appendBodyPartFS0_FT7fileURLCSo5NSURL4nameSS_T_
51,appendBodyPart(fileURL:name:fileName:mimeType:),Method,Classes/MultipartFormData.html#/s:FC9Alamofire17MultipartFormData14appendBodyPartFS0_FT7fileURLCSo5NSURL4nameSS8fileNameSS8mimeTypeSS_T_
52,appendBodyPart(stream:length:name:fileName:mimeType:),Method,Classes/MultipartFormData.html#/s:FC9Alamofire17MultipartFormData14appendBodyPartFS0_FT6streamCSo13NSInputStream6lengthVSs6UInt644nameSS8fileNameSS8mimeTypeSS_T_
53,appendBodyPart(stream:length:headers:),Method,Classes/MultipartFormData.html#/s:FC9Alamofire17MultipartFormData14appendBodyPartFS0_FT6streamCSo13NSInputStream6lengthVSs6UInt647headersGVSs10DictionarySSSS__T_
54,encode(),Method,Classes/MultipartFormData.html#/s:FC9Alamofire17MultipartFormData6encodeFS0_FT_OS0_14EncodingResult
55,writeEncodedDataToDisk(_:completionHandler:),Method,Classes/MultipartFormData.html#/s:FC9Alamofire17MultipartFormData22writeEncodedDataToDiskFS0_FTCSo5NSURL17completionHandlerFGSqCSo7NSError_T__T_
56,queue,Property,Classes/Request/TaskDelegate.html#/s:vCC9Alamofire7Request12TaskDelegate5queueCSo16NSOperationQueue
57,delegate,Property,Classes/Request.html#/s:vC9Alamofire7Request8delegateCS0_12TaskDelegate
58,task,Property,Classes/Request.html#/s:vC9Alamofire7Request4taskCSo16NSURLSessionTask
59,session,Property,Classes/Request.html#/s:vC9Alamofire7Request7sessionCSo12NSURLSession
60,request,Property,Classes/Request.html#/s:vC9Alamofire7Request7requestCSo12NSURLRequest
61,response,Property,Classes/Request.html#/s:vC9Alamofire7Request8responseGSqCSo17NSHTTPURLResponse_
62,progress,Property,Classes/Request.html#/s:vC9Alamofire7Request8progressCSo10NSProgress
63,authenticate(user:password:persistence:),Method,Classes/Request.html#/s:FC9Alamofire7Request12authenticateFDS0_FT4userSS8passwordSS11persistenceOSC26NSURLCredentialPersistence_DS0_
64,authenticate(usingCredential:),Method,Classes/Request.html#/s:FC9Alamofire7Request12authenticateFDS0_FT15usingCredentialCSo15NSURLCredential_DS0_
65,progress(closure:),Method,Classes/Request.html#/s:FC9Alamofire7Request8progressFDS0_FT7closureGSqFTVSs5Int64S1_S1__T___DS0_
66,stream(closure:),Method,Classes/Request.html#/s:FC9Alamofire7Request6streamFDS0_FT7closureGSqFCSo6NSDataT___DS0_
67,suspend(),Method,Classes/Request.html#/s:FC9Alamofire7Request7suspendFS0_FT_T_
68,resume(),Method,Classes/Request.html#/s:FC9Alamofire7Request6resumeFS0_FT_T_
69,cancel(),Method,Classes/Request.html#/s:FC9Alamofire7Request6cancelFS0_FT_T_
70,TaskDelegate,Class,Classes/Request/TaskDelegate.html
71,description,Property,Classes/Request.html#/s:vC9Alamofire7Request11descriptionSS
72,debugDescription,Property,Classes/Request.html#/s:vC9Alamofire7Request16debugDescriptionSS
73,response(queue:responseSerializer:completionHandler:),Method,Classes/Request.html#/s:FC9Alamofire7Request8responseFDS0_US_18ResponseSerializer___FT5queueGSqCSo8NSObject_18responseSerializerQ_17completionHandlerFTCSo12NSURLRequestGSqCSo17NSHTTPURLResponse_GSqQ0__GSqCSo7NSError__T__DS0_
74,dataResponseSerializer(),Method,Classes/Request.html#/s:ZFC9Alamofire7Request22dataResponseSerializerFMS0_FT_GVS_25GenericResponseSerializerCSo6NSData_
75,response(_:),Method,Classes/Request.html#/s:FC9Alamofire7Request8responseFDS0_FFTCSo12NSURLRequestGSqCSo17NSHTTPURLResponse_GSqCSo6NSData_GSqCSo7NSError__T_DS0_
76,stringResponseSerializer(encoding:),Method,Classes/Request.html#/s:ZFC9Alamofire7Request24stringResponseSerializerFMS0_FT8encodingGSqSu__GVS_25GenericResponseSerializerSS_
77,responseString(encoding:completionHandler:),Method,Classes/Request.html#/s:FC9Alamofire7Request14responseStringFDS0_FT8encodingGSqSu_17completionHandlerFTCSo12NSURLRequestGSqCSo17NSHTTPURLResponse_GSqSS_GSqCSo7NSError__T__DS0_
78,JSONResponseSerializer(options:),Method,Classes/Request.html#/s:ZFC9Alamofire7Request22JSONResponseSerializerFMS0_FT7optionsVSC20NSJSONReadingOptions_GVS_25GenericResponseSerializerPSs9AnyObject__
79,responseJSON(options:completionHandler:),Method,Classes/Request.html#/s:FC9Alamofire7Request12responseJSONFDS0_FT7optionsVSC20NSJSONReadingOptions17completionHandlerFTCSo12NSURLRequestGSqCSo17NSHTTPURLResponse_GSqPSs9AnyObject__GSqCSo7NSError__T__DS0_
80,propertyListResponseSerializer(options:),Method,Classes/Request.html#/s:ZFC9Alamofire7Request30propertyListResponseSerializerFMS0_FT7optionsSi_GVS_25GenericResponseSerializerPSs9AnyObject__
81,responsePropertyList(options:completionHandler:),Method,Classes/Request.html#/s:FC9Alamofire7Request20responsePropertyListFDS0_FT7optionsSi17completionHandlerFTCSo12NSURLRequestGSqCSo17NSHTTPURLResponse_GSqPSs9AnyObject__GSqCSo7NSError__T__DS0_
82,suggestedDownloadDestination(directory:domain:),Method,Classes/Request.html#/s:ZFC9Alamofire7Request28suggestedDownloadDestinationFMS0_FT9directoryOSC21NSSearchPathDirectory6domainVSC22NSSearchPathDomainMask_FTCSo5NSURLCSo17NSHTTPURLResponse_S3_
83,resumeData,Property,Classes/Request.html#/s:vC9Alamofire7Request10resumeDataGSqCSo6NSData_
84,validate(_:),Method,Classes/Request.html#/s:FC9Alamofire7Request8validateFDS0_FFTCSo12NSURLRequestCSo17NSHTTPURLResponse_SbDS0_
85,validate(statusCode:),Method,Classes/Request.html#/s:FC9Alamofire7Request8validateFDS0_USs12SequenceType_USs13GeneratorType__FT10statusCodeQ__DS0_
86,validate(contentType:),Method,Classes/Request.html#/s:FC9Alamofire7Request8validateFDS0_USs12SequenceType_USs13GeneratorType__FT11contentTypeQ__DS0_
87,validate(),Method,Classes/Request.html#/s:FC9Alamofire7Request8validateFDS0_FT_DS0_
88,sessionDidBecomeInvalidWithError,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate32sessionDidBecomeInvalidWithErrorGSqFTCSo12NSURLSessionGSqCSo7NSError__T__
89,sessionDidReceiveChallenge,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate26sessionDidReceiveChallengeGSqFTCSo12NSURLSessionCSo28NSURLAuthenticationChallenge_TOSC36NSURLSessionAuthChallengeDispositionGSQCSo15NSURLCredential___
90,sessionDidFinishEventsForBackgroundURLSession,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate45sessionDidFinishEventsForBackgroundURLSessionGSqFCSo12NSURLSessionT__
91,taskWillPerformHTTPRedirection,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate30taskWillPerformHTTPRedirectionGSqFTCSo12NSURLSessionCSo16NSURLSessionTaskCSo17NSHTTPURLResponseCSo12NSURLRequest_GSqS5___
92,taskDidReceiveChallenge,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate23taskDidReceiveChallengeGSqFTCSo12NSURLSessionCSo16NSURLSessionTaskCSo28NSURLAuthenticationChallenge_TOSC36NSURLSessionAuthChallengeDispositionGSQCSo15NSURLCredential___
93,taskNeedNewBodyStream,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate21taskNeedNewBodyStreamGSqFTCSo12NSURLSessionCSo16NSURLSessionTask_GSQCSo13NSInputStream__
94,taskDidSendBodyData,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate19taskDidSendBodyDataGSqFTCSo12NSURLSessionCSo16NSURLSessionTaskVSs5Int64S4_S4__T__
95,taskDidComplete,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate15taskDidCompleteGSqFTCSo12NSURLSessionCSo16NSURLSessionTaskGSqCSo7NSError__T__
96,dataTaskDidReceiveResponse,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate26dataTaskDidReceiveResponseGSqFTCSo12NSURLSessionCSo20NSURLSessionDataTaskCSo13NSURLResponse_OSC31NSURLSessionResponseDisposition_
97,dataTaskDidBecomeDownloadTask,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate29dataTaskDidBecomeDownloadTaskGSqFTCSo12NSURLSessionCSo20NSURLSessionDataTaskCSo24NSURLSessionDownloadTask_T__
98,dataTaskDidReceiveData,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate22dataTaskDidReceiveDataGSqFTCSo12NSURLSessionCSo20NSURLSessionDataTaskCSo6NSData_T__
99,dataTaskWillCacheResponse,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate25dataTaskWillCacheResponseGSqFTCSo12NSURLSessionCSo20NSURLSessionDataTaskCSo19NSCachedURLResponse_GSQS4___
100,downloadTaskDidFinishDownloadingToURL,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate37downloadTaskDidFinishDownloadingToURLGSqFTCSo12NSURLSessionCSo24NSURLSessionDownloadTaskCSo5NSURL_T__
101,downloadTaskDidWriteData,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate24downloadTaskDidWriteDataGSqFTCSo12NSURLSessionCSo24NSURLSessionDownloadTaskVSs5Int64S4_S4__T__
102,downloadTaskDidResumeAtOffset,Property,Classes/Manager/SessionDelegate.html#/s:vCC9Alamofire7Manager15SessionDelegate29downloadTaskDidResumeAtOffsetGSqFTCSo12NSURLSessionCSo24NSURLSessionDownloadTaskVSs5Int64S4__T__
103,sharedInstance,Variable,Classes/Manager.html#/s:ZvC9Alamofire7Manager14sharedInstanceS0_
104,defaultHTTPHeaders,Variable,Classes/Manager.html#/s:ZvC9Alamofire7Manager18defaultHTTPHeadersGVSs10DictionarySSSS_
105,session,Property,Classes/Manager.html#/s:vC9Alamofire7Manager7sessionCSo12NSURLSession
106,delegate,Property,Classes/Manager.html#/s:vC9Alamofire7Manager8delegateCS0_15SessionDelegate
107,startRequestsImmediately,Property,Classes/Manager.html#/s:vC9Alamofire7Manager24startRequestsImmediatelySb
108,backgroundCompletionHandler,Property,Classes/Manager.html#/s:vC9Alamofire7Manager27backgroundCompletionHandlerGSqFT_T__
109,init(configuration:serverTrustPolicyManager:),Method,Classes/Manager.html#/s:FC9Alamofire7ManagercFMS0_FT13configurationGSqCSo25NSURLSessionConfiguration_24serverTrustPolicyManagerGSqCS_24ServerTrustPolicyManager__S0_
110,request(_:_:parameters:encoding:headers:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager7requestFS0_FTOS_6MethodPS_20URLStringConvertible_10parametersGSqGVSs10DictionarySSPSs9AnyObject___8encodingOS_17ParameterEncoding7headersGSqGS3_SSSS___CS_7Request
111,request(_:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager7requestFS0_FPS_21URLRequestConvertible_CS_7Request
112,SessionDelegate,Class,Classes/Manager/SessionDelegate.html
113,upload(_:file:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTPS_21URLRequestConvertible_4fileCSo5NSURL_CS_7Request
114,upload(_:_:headers:file:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTOS_6MethodPS_20URLStringConvertible_7headersGSqGVSs10DictionarySSSS__4fileCSo5NSURL_CS_7Request
115,upload(_:data:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTPS_21URLRequestConvertible_4dataCSo6NSData_CS_7Request
116,upload(_:_:headers:data:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTOS_6MethodPS_20URLStringConvertible_7headersGSqGVSs10DictionarySSSS__4dataCSo6NSData_CS_7Request
117,upload(_:stream:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTPS_21URLRequestConvertible_6streamCSo13NSInputStream_CS_7Request
118,upload(_:_:headers:stream:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTOS_6MethodPS_20URLStringConvertible_7headersGSqGVSs10DictionarySSSS__6streamCSo13NSInputStream_CS_7Request
119,MultipartFormDataEncodingMemoryThreshold,Variable,Classes/Manager.html#/s:ZvC9Alamofire7Manager40MultipartFormDataEncodingMemoryThresholdVSs6UInt64
120,MultipartFormDataEncodingResult,Enum,Classes/Manager.html#/s:OC9Alamofire7Manager31MultipartFormDataEncodingResult
121,upload(_:_:headers:multipartFormData:encodingMemoryThreshold:encodingCompletion:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTOS_6MethodPS_20URLStringConvertible_7headersGSqGVSs10DictionarySSSS__17multipartFormDataFCS_17MultipartFormDataT_23encodingMemoryThresholdVSs6UInt6418encodingCompletionGSqFOS0_31MultipartFormDataEncodingResultT___T_
122,upload(_:multipartFormData:encodingMemoryThreshold:encodingCompletion:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager6uploadFS0_FTPS_21URLRequestConvertible_17multipartFormDataFCS_17MultipartFormDataT_23encodingMemoryThresholdVSs6UInt6418encodingCompletionGSqFOS0_31MultipartFormDataEncodingResultT___T_
123,download(_:_:headers:destination:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager8downloadFS0_FTOS_6MethodPS_20URLStringConvertible_7headersGSqGVSs10DictionarySSSS__11destinationFTCSo5NSURLCSo17NSHTTPURLResponse_S4__CS_7Request
124,download(_:destination:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager8downloadFS0_FTPS_21URLRequestConvertible_11destinationFTCSo5NSURLCSo17NSHTTPURLResponse_S2__CS_7Request
125,download(_:destination:),Method,Classes/Manager.html#/s:FC9Alamofire7Manager8downloadFS0_FTCSo6NSData11destinationFTCSo5NSURLCSo17NSHTTPURLResponse_S2__CS_7Request
126,Manager,Class,Classes/Manager.html
127,Request,Class,Classes/Request.html
128,MultipartFormData,Class,Classes/MultipartFormData.html
129,ServerTrustPolicyManager,Class,Classes/ServerTrustPolicyManager.html
130,Classes,,Classes.html
131,"Global Variables",,"Global Variables.html"
132,Enums,,Enums.html
133,Extensions,,Extensions.html
134,Functions,,Functions.html
135,Protocols,,Protocols.html
136,Structs,,Structs.html
137,Typealiases,,Typealiases.html
